0.00218481 3303.9
0.00223317 3366.25
0.0022826 3429.52
0.00233313 3493.72
0.00238477 3558.86
0.00243756 3624.94
0.00249151 3691.95
0.00254666 3759.89
0.00260303 3828.78
0.00266065 3898.59
0.00271955 3969.34
0.00277974 4041.01
0.00284127 4113.61
0.00290416 4187.13
0.00296845 4261.56
0.00303415 4336.91
0.00310132 4413.15
0.00316996 4490.29
0.00324013 4568.31
0.00331185 4647.2
0.00338516 4726.96
0.00346009 4807.56
0.00353668 4889
0.00361496 4971.26
0.00369498 5054.32
0.00377677 5138.17
0.00386037 5222.79
0.00394582 5308.15
0.00403316 5394.24
0.00412243 5481.02
0.00421368 5568.49
0.00430695 5656.61
0.00440228 5745.35
0.00449973 5834.68
0.00459933 5924.58
0.00470114 6015
0.0048052 6105.92
0.00491156 6197.28
0.00502028 6289.07
0.0051314 6381.23
0.00524498 6473.74
0.00536108 6566.57
0.00547975 6659.67
0.00560104 6752.98
0.00572502 6846.44
0.00585175 6939.98
0.00598127 7033.53
0.00611367 7127.02
0.006249 7220.4
0.00638732 7313.63
0.0065287 7406.64
0.00667321 7499.39
0.00682093 7591.78
0.00697191 7683.75
0.00712623 7775.2
0.00728397 7866.05
0.0074452 7956.22
0.00761 8045.62
0.00777845 8134.19
0.00795062 8221.86
0.00812661 8308.53
0.00830649 8394.13
0.00849036 8478.55
0.00867829 8561.69
0.00887039 8643.44
0.00906673 8723.71
0.00926742 8802.36
0.00947256 8879.3
0.00968223 8954.4
0.00989655 9027.54
0.0101156 9098.62
0.0103395 9167.5
0.0105684 9234.07
0.0108023 9298.21
0.0110414 9359.79
0.0112858 9418.69
0.0115356 9474.76
0.011791 9527.89
0.012052 9577.93
0.0123187 9624.75
0.0125914 9668.21
0.0128701 9708.16
0.013155 9744.49
0.0134462 9777.04
0.0137438 9805.68
0.014048 9830.26
0.014359 9850.67
0.0146768 9866.75
0.0150017 9878.38
0.0153338 9885.43
0.0156732 9887.78
0.0160201 9885.29
0.0163747 9877.87
0.0167372 9865.39
0.0171076 9847.75
0.0174863 9824.84
0.0178734 9796.6
0.018269 9762.92
0.0186734 9723.76
0.0190867 9679.04
0.0195092 9628.72
0.0199411 9572.77
0.0203825 9511.18
0.0208336 9443.94
0.0212948 9371.08
0.0217661 9292.61
0.0222479 9208.59
0.0227404 9119.11
0.0232437 9024.27
0.0237582 8924.18
0.0242841 8818.96
0.0248217 8708.8
0.0253711 8593.9
0.0259327 8474.48
0.0265067 8350.75
0.0270934 8222.98
0.0276931 8091.5
0.0283061 7956.62
0.0289327 7818.66
0.0295731 7677.97
0.0302277 7534.96
0.0308968 7390.07
0.0315807 7243.72
0.0322797 7096.32
0.0329942 6948.3
0.0337246 6800.16
0.0344711 6652.39
0.0352341 6505.42
0.036014 6359.67
0.0368112 6215.66
0.037626 6073.93
0.0384588 5934.94
0.0393101 5799.14
0.0401802 5666.88
0.0410696 5538.39
0.0419787 5413.9
0.0429079 5293.57
0.0438577 5177.6
0.0448285 5066.33
0.0458207 4960.17
0.046835 4859.51
0.0478717 4764.68
0.0489313 4675.63
0.0500144 4591.74
0.0511215 4512.44
0.052253 4437.16
0.0534097 4365.43
0.0545919 4296.85
0.0558003 4231.07
0.0570354 4167.7
0.0582979 4106.19
0.0595883 4045.91
0.0609073 3986.26
0.0622555 3926.48
0.0636335 3865.6
0.0650421 3802.67
0.0664818 3736.81
0.0679533 3667.19
0.0694575 3593.07
0.0709949 3513.89
0.0725664 3429.38
0.0741727 3339.42
0.0758145 3244.18
0.0774926 3144.2
0.0792079 3040.07
0.0809612 2932.78
0.0827533 2823.36
0.084585 2712.95
0.0864573 2602.74
0.088371 2493.9
0.0903271 2387.66
0.0923265 2285.2
0.0943702 2187.82
0.096459 2096.69
0.0985942 2012.79
0.100777 1936.89
0.103007 1869.57
0.105287 1810.74
0.107618 1759.97
0.11 1716.47
0.112435 1678.84
0.114924 1645.65
0.117467 1615.15
0.120068 1585.62
0.122725 1555.38
0.125442 1522.88
0.128218 1486.84
0.131057 1446.28
0.133957 1400.75
0.136923 1350.26
0.139953 1295.42
0.143051 1237.3
0.146218 1177.42
0.149454 1117.62
0.152762 1059.9
0.156144 1006.25
0.1596 958.207
0.163133 916.709
0.166744 881.818
0.170435 852.958
0.174207 829.004
0.178063 808.56
0.182005 789.987
0.186033 771.428
0.190151 751.019
0.19436 727.402
0.198662 700.124
0.20306 669.736
0.207554 637.446
0.212149 604.729
0.216845 573.149
0.221644 544.206
0.226551 519.011
0.231565 497.91
0.236691 480.417
0.24193 465.466
0.247285 451.695
0.252759 437.668
0.258354 422.251
0.264072 405.043
0.269918 386.455
0.275892 367.408
0.281999 348.975
0.288241 332.129
0.294621 317.443
0.301143 304.851
0.307809 293.712
0.314622 283.135
0.321586 272.338
0.328704 260.912
0.33598 248.957
0.343417 237.004
0.351019 225.701
0.358789 215.446
0.36673 206.269
0.374848 197.887
0.383145 189.833
0.391626 181.72
0.400295 173.497
0.409155 165.383
0.418212 157.65
0.427469 150.506
0.436931 143.912
0.446603 137.662
0.456488 131.58
0.466593 125.566
0.476921 119.722
0.487477 114.164
0.498267 108.947
0.509297 104.028
0.52057 99.2989
0.532093 94.7161
0.543871 90.2889
0.555909 86.0743
0.568214 82.0775
0.580792 78.2771
0.593647 74.6235
0.606788 71.1149
0.620219 67.7624
0.633948 64.5669
0.64798 61.5222
0.662323 58.615
0.676984 55.8361
0.691969 53.1806
0.707285 50.6438
0.722941 48.2211
0.738944 45.9082
0.7553 43.7006
0.772019 41.5941
0.789107 39.5848
0.806574 37.6685
0.824428 35.8414
0.842676 34.0997
0.861329 32.4394
0.880395 30.8568
0.899882 29.3486
0.919801 27.9112
0.940161 26.5416
0.960971 25.2366
0.982242 23.9932
1.00398 22.8088
1.02621 21.6805
1.04892 20.6059
1.07214 19.5827
1.09587 18.6084
1.12013 17.6808
1.14492 16.798
1.17027 15.9577
1.19617 15.1581
1.22265 14.3973
1.24971 13.6735
1.27737 12.985
1.30565 12.3301
1.33455 11.7072
1.36409 11.1148
1.39428 10.5514
1.42515 10.0155
1.45669 9.50602
1.48893 9.02153
1.52189 8.56088
1.55558 8.12293
1.59001 7.70664
1.62521 7.31106
1.66118 6.93526
1.69795 6.57835
1.73554 6.23947
1.77395 5.91778
1.81322 5.6125
1.85335 5.32284
1.89438 5.04808
1.93631 4.7875
1.97917 4.54037
2.02298 4.306
2.06776 4.08372
2.11353 3.87292
2.16031 3.673
2.20813 3.4834
2.25701 3.30359
2.30696 3.13306
2.35803 2.97133
2.41022 2.81795
2.46357 2.67249
2.51811 2.53454
2.57384 2.40371
2.63082 2.27963
2.68905 2.16195
2.74857 2.05035
2.80941 1.94451
2.8716 1.84414
2.93516 1.74894
3.00013 1.65866
3.06654 1.57304
3.13441 1.49184
3.2038 1.41484
3.27471 1.3418
3.3472 1.27254
3.42129 1.20685
3.49702 1.14455
3.57442 1.08547
3.65354 1.02944
3.73442 0.976301
3.81708 0.925904
3.90157 0.878109
3.98793 0.832781
4.0762 0.789793
4.16643 0.749025
4.25865 0.71036
4.35292 0.673691
4.44927 0.638916
4.54775 0.605935
4.64842 0.574657
4.75131 0.544993
4.85648 0.516861
4.96398 0.49018
5.07386 0.464877
5.18617 0.440881
5.30096 0.418122
5.4183 0.396539
5.53823 0.37607
5.66082 0.356657
5.78612 0.338247
5.9142 0.320786
6.04511 0.304227
6.17892 0.288523
6.31569 0.27363
6.45549 0.259505
6.59838 0.24611
6.74444 0.233405
6.89372 0.221357
7.04632 0.209931
7.20229 0.199094
7.36171 0.188817
7.52466 0.17907
